code,description,abc_class,description1,description2,description3,apn,group_code,brand,condition_code,default_conversion_factor,issue_ctrl,stk_licences_rebate_flag,pack_weight,title,stock_status,sales_type,user_only_alpha20_1,user_only_alpha20_2,user_only_alpha4_1,user_only_alpha4_2,user_only_alpha4_3,user_only_alpha4_4,user_only_date1,user_only_date2,user_only_num1,user_only_num2,user_only_num3,user_only_num4,pronto_user_group,pronto_user_group_1,saleability,visibility,uom,pack_size,updated_at,created_at,prices,notes,alternative_products,companion_products,inventory_quantities,uoms,categories
STRIKEONE919SS,"STRIKE ONE STAINLESS 9MM GREY/ TITANIUM, 10 ROUND MAG",,STRIKE ONE STAINLESS 9MM,"GREY/ TITANIUM, 10 ROUND MAG",,,ARS,ARSENAL,Q,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,14:29 05-Dec-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1174.8', 'ex_tax': '1068.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1174.8', 'ex_tax': '1068.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",5000_0|ARS|ARS|ARSENAL
BPSPSTOCKW,AXOR ARMS BUSHPIG REAR STOCK TIMBER SUITS BP20SW,,AXOR ARMS BUSHPIG REAR,STOCK TIMBER,SUITS BP20SW,,AXOR,AXOR,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:31 06-Sep-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '82.5', 'ex_tax': '75.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '82.5', 'ex_tax': '75.0'}}",,,,"{'warehouse': '1', 'quantity': '14.0'}{'warehouse': '1KJ', 'quantity': '0.0'}{'warehouse': '1MM', 'quantity': '0.0'}{'warehouse': 'SHOW', 'quantity': '0.0'}{'warehouse': '1MA', 'quantity': '0.0'}{'warehouse': 'WA', 'quantity': '0.0'}{'warehouse': '10', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|AXOR|AXOR|AXOR
BPSPFOREW,AXOR ARMS BUSHPIG FOREEND TIMBER - SUITS BP20SW,,AXOR ARMS BUSHPIG FOREEND,TIMBER - SUITS BP20SW,,,AXOR,AXOR,,1,,L,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:31 06-Sep-2024,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '71.5', 'ex_tax': '65.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '71.5', 'ex_tax': '65.0'}}",,,,"{'warehouse': '1', 'quantity': '15.0'}{'warehouse': '1KJ', 'quantity': '0.0'}{'warehouse': '1MM', 'quantity': '0.0'}{'warehouse': 'SHOW', 'quantity': '0.0'}{'warehouse': '1MA', 'quantity': '0.0'}{'warehouse': 'WA', 'quantity': '0.0'}{'warehouse': '10', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|AXOR|AXOR|AXOR
BC-34003,SHOOT N C Pro Target Display Birchwood Casey,,SHOOT N C Pro Target Display,,Birchwood Casey,029057340037,BIRC,BIRCHWOOD,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,16:02 09-Jul-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1027.1889', 'ex_tax': '933.8081', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1141.321', 'ex_tax': '1037.5645'}}","{'type': 'SD', 'note': 'B0018T9QOS'}",,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",targets|5000_0|BIRC|BIRC|BIRCHWOOD
BC-49048,AR400 Base & Upright Holder for 2 x 4 Gong Stand Birchwood Casey,,AR400 Base & Upright Holder,for 2 x 4 Gong Stand,Birchwood Casey,029057490480,BIRC,BIRCHWOOD,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:39 09-Jul-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '20', 'currency_code': '', 'inc_tax': '175.9401', 'ex_tax': '159.9455', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '175.9401', 'ex_tax': '159.9455'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|BIRC|BIRC|end-of-line-clearance|BIRCHWOOD
391-1009,3M E.A.R CLASSIC SUPERFIT REFILLS UNCORDED 500 PAIRS,,3M E.A.R CLASSIC SUPERFIT,REFILLS UNCORDED 500 PAIRS,,,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:05 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '138.2645', 'ex_tax': '125.695', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '138.2645', 'ex_tax': '125.695'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|200_0|3M|3M|3M|sm|3M
390-1012,3M E.A.RSOFT FX BELL SHAPED REFILLS UNCORDED 500 PAIRS,,3M E.A.RSOFT FX BELL SHAPED,REFILLS UNCORDED 500 PAIRS,,,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:05 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '131.054', 'ex_tax': '119.14', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '131.054', 'ex_tax': '119.14'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|200_0|3M|3M|3M|sm|3M
MT20H682FB-02-SV,3M PELTOR COMTAC XPI STD HEADSET 28dB BLACK CLASS 5,,3M PELTOR COMTAC XPI,STD HEADSET 28dB BLACK,CLASS 5,7318640063938,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:19 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '1233.8304', 'ex_tax': '1121.664', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '1233.8304', 'ex_tax': '1121.664'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|5000_0|3M|3M|3M|sm|3M
MT13H223A,3M PELTOR PROTAC SHOOTER HEADSET GREEN HEADBAND 32dB,,3M PELTOR PROTAC SHOOTER,HEADSET GREEN HEADBAND 32dB,,4054596123151,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,13:13 19-Sep-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '254.672', 'ex_tax': '231.52', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '254.672', 'ex_tax': '231.52'}}",,,,"{'warehouse': '1', 'quantity': '8.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|300_0|3M|3M|3M|sm|3M
56958,"5.11 TACTICAL, SOMS 2.0 ROLLER BAG BLACK",,"5.11 TACTICAL, SOMS 2.0 ROLLER",BAG BLACK,,,5.11,5.11,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:56 09-May-2019,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '330.0', 'ex_tax': '300.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '330.0', 'ex_tax': '300.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",300_0|5.11|5.11|5_11
HY54,3M PELTOR HYGIENE KIT FOR H10,,3M PELTOR HYGIENE KIT FOR H10,,,7318640033801,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,30.0,03:30 08-Mar-2025,08:20 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '32.989', 'ex_tax': '29.99', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '32.989', 'ex_tax': '29.99'}}",,,,"{'warehouse': '1', 'quantity': '114.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|100_0|3M|3M|3M|sm|3M
MT13H220A,3M PELTOR PROTAC III SLIM HEADSET BLACK 26dB,,3M PELTOR PROTAC III SLIM,HEADSET BLACK 26dB,,,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:40 27-Aug-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '181.5275', 'ex_tax': '165.025', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '181.5275', 'ex_tax': '165.025'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|200_0|3M|3M|3M|sm|3M
21310,#10 INSDE PNT HOLSTER FITS RH/ 2131-0,,#10 INSDE PNT HOLSTER FITS RH/,,2131-0,638003213105,GUM,GUNMATE,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,False,True,EA,1.0,03:30 08-Mar-2025,09:23 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '18.37', 'ex_tax': '16.7', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '18.37', 'ex_tax': '16.7'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|GUM|GUM|GUNMATE
21712C,SHLDR HOLSTER VERTICAL,,SHLDR HOLSTER VERTICAL,,,638003217127,GUM,GUNMATE,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,False,True,EA,1.0,03:30 08-Mar-2025,09:23 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '61.226', 'ex_tax': '55.66', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '61.226', 'ex_tax': '55.66'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|GUM|GUM|GUNMATE
21734,VERT.SHLDR HOLSTER #34,,VERT.SHLDR HOLSTER #34,,,638003217349,GUM,GUNMATE,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,False,True,EA,1.0,03:30 08-Mar-2025,09:23 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '65.12', 'ex_tax': '59.2', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '65.12', 'ex_tax': '59.2'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|GUM|GUM|GUNMATE
22100,HOLSTER BELT UNIVERSAL UP T,,HOLSTER BELT UNIVERSAL UP T,,,638003221001,GUM,GUNMATE,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,False,True,EA,1.0,03:30 08-Mar-2025,09:23 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '21.703', 'ex_tax': '19.73', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '21.703', 'ex_tax': '19.73'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|GUM|GUM|GUNMATE
HME-12VBBSLR,Trail Camera 12V / Solar Auxiliary Power Pack SUITS DS4K & GXW (USA PLUG),,Trail Camera 12V / Solar,Auxiliary Power Pack,SUITS DS4K & GXW (USA PLUG),888151015148,HME,HME,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,12:12 15-Nov-2017,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '161.843', 'ex_tax': '147.13', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '161.843', 'ex_tax': '147.13'}}",,,,"{'warehouse': '1', 'quantity': '4.0'}{'warehouse': '9', 'quantity': '0.0'}{'warehouse': '1SRO', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|stealthcam|gsm-trail-cameras|HME|HME|HME
TG970GR,TRUGLO GLOCK REAR/FRONT SIGHT INSTALL TOOL,,TRUGLO GLOCK REAR/FRONT,SIGHT INSTALL TOOL,,788130025840,LAWM,TRUGLO,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,14:02 19-Feb-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '159.5', 'ex_tax': '145.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '159.5', 'ex_tax': '145.0'}}",,,,"{'warehouse': '1', 'quantity': '4.0'}{'warehouse': 'IO', 'quantity': '0.0'}{'warehouse': '10', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|LAWM|LAWM|truglo|TRUGLO
TG-TG13GL1A,"TFX Sights set for Glock 17,19 and 26",,"TFX Sights set for Glock 17,19",and 26,,,LAWM,TRUGLO,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:34 30-Jun-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '127.6', 'ex_tax': '116.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '127.6', 'ex_tax': '116.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|LAWM|LAWM|truglo|TRUGLO
TG-TG13GL3A,TFX Sight set for Glock 43,,TFX Sight set for Glock 43,,,,LAWM,TRUGLO,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,15:36 30-Jun-2021,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '127.6', 'ex_tax': '116.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '127.6', 'ex_tax': '116.0'}}",,,,"{'warehouse': '1', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|LAWM|LAWM|truglo|TRUGLO
EZ02,RED/GREEN DOT SIGHTING  **,,RED/GREEN DOT SIGHTING  **,,,046162127858,OBSL,TSA,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,09:24 28-Nov-2014,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '33.0', 'ex_tax': '30.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '33.0', 'ex_tax': '30.0'}}",,,,"{'warehouse': '1', 'quantity': '9.0'}{'warehouse': '1A', 'quantity': '0.0'}","{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '99999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|end-of-line-clearance|TSA
SKYWATCHER FLAG,SKYWATCHER FLAG,,SKYWATCHER FLAG,,,,PROM,SKYWATCHER,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:14 16-Feb-2016,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '110.0', 'ex_tax': '100.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '110.0', 'ex_tax': '100.0'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}{'warehouse': '2', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",100_0|promotional-materials|PROM|PROM|SKYWATCHER
SKYWATCHER TENT,SKYWATCHER TENT,,SKYWATCHER TENT,,,,PROM,SKYWATCHER,O,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,10:16 16-Feb-2016,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '220.0', 'ex_tax': '200.0', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '220.0', 'ex_tax': '200.0'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}{'warehouse': '2', 'quantity': '0.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",200_0|promotional-materials|PROM|PROM|SKYWATCHER
P1301,"3M SKULL SCREWS CORDED 120 PAIRS PER BOX, 26dB",,3M SKULL SCREWS CORDED,"120 PAIRS PER BOX, 26dB",,093045929528,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:01 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '180.29', 'ex_tax': '163.9', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '180.29', 'ex_tax': '163.9'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|200_0|3M|3M|3M|sm|3M
HY7,3M PELTOR HYGIENE KIT FOR H7,,3M PELTOR HYGIENE KIT FOR H7,,,7318640000575,3M,3M,,1,,,0.0,,S,,,,,,,,,,0.0,0.0,0.0,0.0,,,True,True,EA,1.0,03:30 08-Mar-2025,08:19 25-Mar-2020,"{'debtor': '210326', 'breaks': [{'price_rule': '06', 'currency_code': '', 'inc_tax': '13.9783', 'ex_tax': '12.7075', 'min_qty': 1, 'max_qty': None}], 'base_price': {'currency_code': '', 'inc_tax': '13.9783', 'ex_tax': '12.7075'}}",,,,"{'warehouse': '1', 'quantity': '1.0'}","{'code': 'CTN', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'EA', 'conv': '1.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}{'code': 'PLT', 'conv': '999999.0', 'gtin': '', 'weight': '0.0', 'height': '0.0', 'width': '0.0', 'depth': '0.0'}",earmuffs|100_0|3M|3M|3M|sm|3M
